ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13693549,JH544477,12/15/2024 11:00:00 PM,002XX N KOLMAR AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE - YARD (FRONT / BACK),false,false,1113,011,28,26,07,1146038,1900739,2024,12/23/2024 03:41:48 PM,41.883614158,-87.739197334,"(41.883614158, -87.739197334)"
27940,JH114155,01/13/2024 12:26:00 AM,022XX W 21ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1234,012,25,31,01A,1161728,1890027,2024,01/21/2024 03:41:21 PM,41.853906896,-87.681880711,"(41.853906896, -87.681880711)"
13695063,JH546567,12/15/2024 04:00:00 PM,018XX W 83RD ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,0614,006,17,71,08A,1165349,1849634,2024,12/23/2024 03:41:48 PM,41.742987493,-87.669734811,"(41.742987493, -87.669734811)"
13343451,JH121781,11/19/2020 12:00:00 AM,070XX S CHAPPEL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0331,003,5,43,11,,,2020,01/21/2024 03:41:21 PM,,,
13694000,JH544955,12/16/2024 12:00:00 AM,051XX N LINCOLN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,2031,020,40,4,06,1158555,1934254,2024,12/23/2024 03:41:48 PM,41.975334679,-87.692313579,"(41.975334679, -87.692313579)"
13693006,JH543845,12/15/2024 02:15:00 PM,005XX S COLUMBUS DR,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SIDEWALK,false,false,0114,001,42,32,11,1178360,1898011,2024,12/23/2024 03:41:48 PM,41.875452995,-87.620592186,"(41.875452995, -87.620592186)"
13692535,JH543234,12/15/2024 01:05:00 AM,063XX S ALBANY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0823,008,15,66,08B,1156810,1862367,2024,12/23/2024 03:41:48 PM,41.778105265,-87.700679149,"(41.778105265, -87.700679149)"
13692865,JH543553,12/15/2024 10:00:00 AM,021XX E 71ST ST,051A,ASSAULT,AGGRAVATED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0333,003,5,43,04A,1191527,1858274,2024,12/23/2024 03:41:48 PM,41.766102387,-87.573539169,"(41.766102387, -87.573539169)"
13692610,JH543364,12/15/2024 04:45:00 AM,035XX N OSCEOLA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1631,016,38,17,14,1125784,1922716,2024,12/23/2024 03:41:48 PM,41.944282746,-87.813083642,"(41.944282746, -87.813083642)"
13693478,JH544315,12/15/2024 11:10:00 PM,034XX W 26TH ST,0460,BATTERY,SIMPLE,ALLEY,false,false,1032,010,22,30,08B,1153663,1886513,2024,12/23/2024 03:41:48 PM,41.844428153,-87.711575847,"(41.844428153, -87.711575847)"
13694688,JH546014,12/15/2024 02:00:00 PM,049XX S ELLIS AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0222,002,4,39,06,1183744,1872541,2024,12/23/2024 03:41:48 PM,41.805437392,-87.601621207,"(41.805437392, -87.601621207)"
13692876,JH543589,12/15/2024 11:09:00 AM,017XX W 95TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,false,false,2213,022,19,72,04A,1166174,1841684,2024,12/23/2024 03:41:48 PM,41.721153997,-87.666937501,"(41.721153997, -87.666937501)"
13692681,JH543397,12/15/2024 06:12:00 AM,011XX W ROOSEVELT RD,0560,ASSAULT,SIMPLE,APARTMENT,false,true,1232,012,28,28,08A,1168850,1894858,2024,12/23/2024 03:41:48 PM,41.867012314,-87.655600383,"(41.867012314, -87.655600383)"
13692864,JH543623,12/15/2024 11:00:00 AM,083XX S MUSKEGON AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,false,true,0423,004,7,46,04A,1196610,1850113,2024,12/23/2024 03:41:48 PM,41.743583292,-87.555179128,"(41.743583292, -87.555179128)"
13693403,JH544239,12/15/2024 06:30:00 PM,005XX N UNION AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,false,false,1214,012,27,24,06,1171436,1903879,2024,12/23/2024 03:41:48 PM,41.891710139,-87.645841619,"(41.891710139, -87.645841619)"
13693138,JH544007,12/15/2024 03:00:00 PM,006XX W GRAND AVE,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,false,false,1214,012,27,24,26,1171923,1903709,2024,12/23/2024 03:41:48 PM,41.891232927,-87.644058118,"(41.891232927, -87.644058118)"
13692798,JH543570,12/15/2024 10:30:00 AM,042XX N PULASKI RD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1723,017,39,16,14,1148968,1927792,2024,12/23/2024 03:41:48 PM,41.957793936,-87.727736497,"(41.957793936, -87.727736497)"
13693162,JH543942,12/15/2024 01:15:00 PM,062XX S KENWOOD AVE,0810,THEFT,OVER $500,APARTMENT,false,true,0314,003,20,42,06,1186146,1863936,2024,12/23/2024 03:41:48 PM,41.78176815,-87.593083513,"(41.78176815, -87.593083513)"
13692476,JH543199,12/15/2024 12:01:00 AM,017XX N CENTRAL AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,true,false,2532,025,37,25,26,1138780,1911011,2024,12/23/2024 03:41:48 PM,41.911936579,-87.765600073,"(41.911936579, -87.765600073)"
13693245,JH544087,12/15/2024 05:35:00 PM,027XX W DEVON AVE,031A,ROBBERY,ARMED - HANDGUN,RESIDENCE - PORCH / HALLWAY,false,false,2413,024,50,2,03,1156740,1942345,2024,12/23/2024 03:41:48 PM,41.997573831,-87.698767532,"(41.997573831, -87.698767532)"
13693433,JH544327,12/15/2024 11:10:00 PM,048XX S UNION AVE,0460,BATTERY,SIMPLE,APARTMENT,true,false,0935,009,15,61,08B,1172452,1872614,2024,12/23/2024 03:41:48 PM,41.805894047,-87.643033324,"(41.805894047, -87.643033324)"
13693078,JH544012,12/15/2024 04:45:00 PM,058XX N ARTESIAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,2011,020,40,2,08B,1158938,1938616,2024,12/23/2024 03:41:48 PM,41.987296328,-87.690784823,"(41.987296328, -87.690784823)"
13694905,JH546293,12/15/2024 05:00:00 PM,037XX N GREENVIEW AVE,0810,THEFT,OVER $500,STREET,false,false,1922,019,44,6,06,1165647,1924911,2024,12/23/2024 03:41:48 PM,41.949548527,-87.666501268,"(41.949548527, -87.666501268)"
13693334,JH544264,12/15/2024 08:42:00 PM,058XX N BROADWAY,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,2022,020,48,77,06,1167252,1938889,2024,12/23/2024 03:41:48 PM,41.987870213,-87.66019784,"(41.987870213, -87.66019784)"
13696625,JH543532,12/15/2024 09:40:00 AM,031XX N CLARK ST,0850,THEFT,ATTEMPT THEFT,SMALL RETAIL STORE,false,false,1933,019,44,6,06,1170060,1921316,2024,12/23/2024 03:41:48 PM,41.939588343,-87.650385064,"(41.939588343, -87.650385064)"
13693555,JH543537,12/15/2024 09:30:00 AM,058XX S CALUMET AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0232,002,20,40,08B,1179481,1866331,2024,12/23/2024 03:41:48 PM,41.788495114,-87.617445696,"(41.788495114, -87.617445696)"
13342218,JH120512,10/12/2023 12:01:00 AM,060XX W GUNNISON ST,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,false,false,1622,016,41,15,10,1135056,1931609,2023,01/21/2024 03:40:25 PM,41.968526548,-87.778791664,"(41.968526548, -87.778791664)"
13698327,JH546734,12/15/2024 04:00:00 AM,0000X W ELM ST,0810,THEFT,OVER $500,BAR OR TAVERN,false,false,1824,018,2,8,06,1175930,1908090,2024,12/23/2024 03:41:48 PM,41.90316534,-87.629210442,"(41.90316534, -87.629210442)"
13695676,JH544536,12/15/2024 10:00:00 PM,005XX W 45TH ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,false,false,0925,009,15,61,06,1173423,1875079,2024,12/23/2024 03:41:48 PM,41.812636794,-87.639399077,"(41.812636794, -87.639399077)"
13693309,JH544145,12/15/2024 05:00:00 PM,002XX N SACRAMENTO BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1222,012,27,27,08B,1156351,1901266,2024,12/23/2024 03:41:48 PM,41.884858125,-87.701312686,"(41.884858125, -87.701312686)"
13693608,JH543780,12/15/2024 09:45:00 AM,065XX N CAMPBELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2412,024,50,2,08B,1158464,1943389,2024,12/23/2024 03:41:48 PM,42.000403372,-87.692396819,"(42.000403372, -87.692396819)"
13544361,JH364801,07/27/2024 02:01:00 AM,061XX S WHIPPLE ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0823,008,15,66,08A,1157105,1863722,2024,12/21/2024 03:40:46 PM,41.781817622,-87.699561047,"(41.781817622, -87.699561047)"
13693675,JH544669,12/15/2024 12:20:00 PM,078XX S COLFAX AVE,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,APARTMENT,false,false,0421,004,7,43,17,1194880,1853485,2024,12/23/2024 03:41:48 PM,41.752879083,-87.561406996,"(41.752879083, -87.561406996)"
10010019,HY199355,03/26/2015 03:45:00 PM,017XX W HOWARD ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,2422,024,49,1,06,1163126,1950347,2015,02/10/2018 03:50:01 PM,42.019399237,-87.675049485,"(42.019399237, -87.675049485)"
13694985,JH545473,12/15/2024 02:53:00 AM,013XX S WABASH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0131,001,3,33,08B,1176977,1894294,2024,12/23/2024 03:41:48 PM,41.865284723,-87.625782459,"(41.865284723, -87.625782459)"
13342173,JH120539,09/06/2023 12:01:00 AM,050XX N MARINE DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),false,false,2024,020,48,3,11,1169716,1933892,2023,01/21/2024 03:40:25 PM,41.974104832,-87.651281486,"(41.974104832, -87.651281486)"
13693703,JH544602,12/15/2024 10:00:00 PM,086XX S BENNETT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,false,false,0412,004,8,45,14,1190353,1848129,2024,12/23/2024 03:41:48 PM,41.738291989,-87.578168598,"(41.738291989, -87.578168598)"
13692982,JH543821,12/15/2024 02:09:00 PM,108XX S MICHIGAN AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,true,false,0513,005,9,49,26,1178831,1833015,2024,12/23/2024 03:41:48 PM,41.697086882,-87.620840409,"(41.697086882, -87.620840409)"
13692595,JH543266,12/15/2024 01:11:00 AM,058XX S PULASKI RD,2022,NARCOTICS,POSSESS - COCAINE,STREET,true,false,0822,008,23,62,18,1150706,1865364,2024,12/23/2024 03:41:48 PM,41.786450554,-87.722978918,"(41.786450554, -87.722978918)"
13692599,JH543267,12/15/2024 01:35:00 AM,023XX S MICHIGAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0132,001,3,33,14,1177578,1888867,2024,12/23/2024 03:41:48 PM,41.850379066,-87.623740846,"(41.850379066, -87.623740846)"
13692919,JH543718,12/15/2024 12:42:00 PM,001XX E 51ST ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0224,002,3,38,15,1178154,1871244,2024,12/23/2024 03:41:48 PM,41.802007069,-87.622162249,"(41.802007069, -87.622162249)"
13693243,JH543909,12/15/2024 03:17:00 PM,001XX N WABASH AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,SMALL RETAIL STORE,false,false,0111,001,34,32,11,1176799,1900994,2024,12/23/2024 03:41:48 PM,41.883673944,-87.626233272,"(41.883673944, -87.626233272)"
13692951,JH543837,12/15/2024 02:15:00 PM,098XX S WOODLAWN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0511,005,8,50,08B,1185937,1840071,2024,12/23/2024 03:41:48 PM,41.716285142,-87.594600946,"(41.716285142, -87.594600946)"
13693281,JH544125,12/15/2024 05:41:00 PM,063XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0312,003,20,69,08B,1180013,1862902,2024,12/23/2024 03:41:48 PM,41.779073436,-87.615600014,"(41.779073436, -87.615600014)"
13692657,JH543233,12/15/2024 12:30:00 AM,044XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,true,true,0215,002,3,38,08B,1178784,1875610,2024,12/23/2024 03:41:48 PM,41.813973427,-87.619718854,"(41.813973427, -87.619718854)"
13693035,JH543960,12/15/2024 02:30:00 PM,016XX N DAMEN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,false,false,1434,014,32,24,11,1162762,1911138,2024,12/23/2024 03:41:48 PM,41.911815675,-87.677493382,"(41.911815675, -87.677493382)"
13693306,JH544135,12/15/2024 06:56:00 PM,074XX N CLARK ST,0460,BATTERY,SIMPLE,DRUG STORE,true,false,2424,024,49,1,08B,1163065,1949329,2024,12/23/2024 03:41:48 PM,42.016607113,-87.675302757,"(42.016607113, -87.675302757)"
13692546,JH543229,12/15/2024 12:21:00 AM,003XX N PINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1523,015,37,25,08B,1139437,1901810,2024,12/23/2024 03:41:48 PM,41.886675967,-87.763410964,"(41.886675967, -87.763410964)"
13693836,JH543681,12/15/2024 11:54:00 AM,060XX S DR MARTIN LUTHER KING JR DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0313,003,20,42,14,1179955,1865090,2024,12/23/2024 03:41:48 PM,41.785078849,-87.615745705,"(41.785078849, -87.615745705)"
13692920,JH543702,12/15/2024 12:36:00 PM,064XX N RIDGE BLVD,0460,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,false,false,2412,024,50,2,08B,1162579,1942878,2024,12/23/2024 03:41:48 PM,41.998915651,-87.67727301,"(41.998915651, -87.67727301)"
13342534,JH121120,07/03/2023 12:00:00 AM,043XX N HAZEL ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1915,019,46,3,11,1169474,1929172,2023,01/21/2024 03:40:25 PM,41.961158296,-87.652309344,"(41.961158296, -87.652309344)"
13693494,JH543809,12/15/2024 01:08:00 PM,086XX S COTTAGE GROVE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0632,006,6,44,06,1183071,1847876,2024,12/23/2024 03:41:48 PM,41.737769976,-87.604855694,"(41.737769976, -87.604855694)"
13693014,JH543894,12/15/2024 02:00:00 PM,0000X W 125TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,false,true,0523,005,9,53,04A,1178209,1822083,2024,12/23/2024 03:41:48 PM,41.667101936,-87.623447608,"(41.667101936, -87.623447608)"
13693666,JH543859,12/15/2024 12:30:00 PM,017XX W 90TH ST,1205,DECEPTIVE PRACTICE,"THEFT BY LESSEE, NON-MOTOR VEHICLE",RESIDENCE,false,false,2221,022,21,73,11,1166478,1844995,2024,12/23/2024 03:41:48 PM,41.730233425,-87.665729953,"(41.730233425, -87.665729953)"
13693056,JH543926,12/15/2024 03:00:00 PM,023XX N CICERO AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,2522,025,31,19,06,1144015,1915043,2024,12/23/2024 03:41:48 PM,41.922904107,-87.746266582,"(41.922904107, -87.746266582)"
13693567,JH544500,12/15/2024 10:30:00 AM,017XX W WABANSIA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1433,014,32,24,07,1164538,1911368,2024,12/23/2024 03:41:48 PM,41.91240936,-87.670962383,"(41.91240936, -87.670962383)"
13692559,JH543250,12/15/2024 01:10:00 AM,045XX S DRAKE AVE,033A,ROBBERY,ATTEMPT ARMED - HANDGUN,STREET,false,false,0821,008,12,58,03,1153502,1874271,2024,12/23/2024 03:41:48 PM,41.810837717,-87.712491358,"(41.810837717, -87.712491358)"
13692613,JH543294,12/15/2024 02:32:00 AM,054XX W BERTEAU AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,false,true,1624,016,38,15,08B,1139286,1927391,2024,12/23/2024 03:41:48 PM,41.956875793,-87.763341074,"(41.956875793, -87.763341074)"
13342427,JH120941,08/22/2023 12:00:00 AM,002XX E PEARSON ST,1155,DECEPTIVE PRACTICE,AGGRAVATED FINANCIAL IDENTITY THEFT,APARTMENT,false,false,1833,018,2,8,11,1178638,1906104,2023,01/21/2024 03:40:25 PM,41.897654247,-87.619324251,"(41.897654247, -87.619324251)"
13693300,JH544120,12/15/2024 05:24:00 PM,044XX W WASHINGTON BLVD,0554,ASSAULT,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",STREET,true,false,1113,011,28,26,08A,1146782,1900126,2024,12/23/2024 03:41:48 PM,41.881917848,-87.736480932,"(41.881917848, -87.736480932)"
13699494,JH551821,03/01/2023 12:00:00 AM,050XX N HARDING AVE,1754,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,APARTMENT,false,true,1712,017,39,14,02,,,2023,02/12/2025 03:40:33 PM,,,
13692645,JH543369,12/15/2024 02:51:00 AM,026XX S PULASKI RD,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,STREET,true,false,1031,010,22,30,18,1150135,1886188,2024,12/23/2024 03:41:48 PM,41.84360567,-87.724531594,"(41.84360567, -87.724531594)"
13692838,JH543489,12/15/2024 08:55:00 AM,073XX S STEWART AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,false,false,0731,007,6,69,04B,1174893,1856369,2024,12/23/2024 03:41:48 PM,41.761261874,-87.634564888,"(41.761261874, -87.634564888)"
13693283,JH544224,12/15/2024 08:28:00 PM,044XX S ALBANY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0922,009,12,58,08B,1156444,1874990,2024,12/23/2024 03:41:48 PM,41.812751918,-87.701680899,"(41.812751918, -87.701680899)"
13693076,JH543945,12/15/2024 03:00:00 PM,049XX W CUYLER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1624,016,45,15,08B,1142942,1926485,2024,12/23/2024 03:41:48 PM,41.954322135,-87.749923073,"(41.954322135, -87.749923073)"
13696705,JH548369,12/15/2024 08:00:00 AM,053XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0231,002,3,40,08B,1179832,1869707,2024,12/23/2024 03:41:48 PM,41.797751142,-87.61605544,"(41.797751142, -87.61605544)"
13693204,JH543717,12/15/2024 11:32:00 AM,024XX N SACRAMENTO AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1414,014,35,22,06,1155961,1916199,2024,12/23/2024 03:41:48 PM,41.925843451,-87.702341464,"(41.925843451, -87.702341464)"
13692583,JH543244,12/15/2024 12:30:00 AM,054XX W NORTH AVE,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,2532,025,37,25,06,1139885,1910104,2024,12/23/2024 03:41:48 PM,41.909427524,-87.761562781,"(41.909427524, -87.761562781)"
13693615,JH544625,12/15/2024 06:30:00 PM,001XX N WABASH AVE,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,0111,001,34,32,06,1176784,1901690,2024,12/23/2024 03:41:48 PM,41.885584145,-87.626267294,"(41.885584145, -87.626267294)"
13692670,JH543376,12/15/2024 05:08:00 AM,065XX S GREEN ST,041A,BATTERY,AGGRAVATED - HANDGUN,RESIDENCE - PORCH / HALLWAY,false,false,0723,007,16,68,04B,1171762,1861481,2024,12/23/2024 03:41:48 PM,41.775359043,-87.645890468,"(41.775359043, -87.645890468)"
13693545,JH544464,12/15/2024 04:00:00 PM,008XX S INDEPENDENCE BLVD,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,1133,011,24,27,06,1151391,1895988,2024,12/23/2024 03:41:48 PM,41.870473514,-87.719665258,"(41.870473514, -87.719665258)"
13692533,JH543240,12/15/2024 01:12:00 AM,111XX S DR MARTIN LUTHER KING JR DR,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0531,005,9,49,14,1180892,1831172,2024,12/23/2024 03:41:48 PM,41.691982403,-87.613350667,"(41.691982403, -87.613350667)"
13693840,JH544636,12/15/2024 09:30:00 PM,010XX N LAMON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,1531,015,37,25,14,1143508,1906286,2024,12/23/2024 03:41:48 PM,41.898883465,-87.748348943,"(41.898883465, -87.748348943)"
13693513,JH543685,12/15/2024 04:00:00 AM,030XX W IRVING PARK RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1733,017,33,16,08B,1155435,1926436,2024,12/23/2024 03:41:48 PM,41.953945114,-87.703998104,"(41.953945114, -87.703998104)"
13692634,JH543323,12/15/2024 03:00:00 AM,062XX N SAYRE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1611,016,41,10,06,1128619,1940977,2024,12/23/2024 03:41:48 PM,41.994345158,-87.802247128,"(41.994345158, -87.802247128)"
13699740,JH552033,03/15/2022 01:00:00 PM,038XX N MILWAUKEE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1731,017,30,16,06,,,2022,12/23/2024 03:41:48 PM,,,
13693342,JH544121,12/15/2024 06:45:00 PM,025XX N ELSTON AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1432,014,32,22,06,1161595,1916996,2024,12/23/2024 03:41:48 PM,41.927914837,-87.681617039,"(41.927914837, -87.681617039)"
13692909,JH543580,12/15/2024 11:19:00 AM,016XX S HOMAN AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,false,false,1021,010,24,29,15,1153968,1891668,2024,12/23/2024 03:41:48 PM,41.858568011,-87.710319284,"(41.858568011, -87.710319284)"
13694457,JH545572,12/15/2024 07:00:00 PM,023XX S THROOP ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1235,012,25,31,07,1168069,1888726,2024,12/23/2024 03:41:48 PM,41.850202466,-87.658644419,"(41.850202466, -87.658644419)"
13692627,JH543355,12/15/2024 03:16:00 AM,041XX N SPAULDING AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,ALLEY,false,false,1724,017,33,16,15,1153651,1927231,2024,12/23/2024 03:41:48 PM,41.95616241,-87.710535089,"(41.95616241, -87.710535089)"
13694166,JH545345,12/16/2024 12:00:00 AM,008XX W 63RD ST,0560,ASSAULT,SIMPLE,STREET,false,false,0712,007,16,68,08A,1171968,1863082,2024,12/23/2024 03:41:48 PM,41.779747852,-87.645088326,"(41.779747852, -87.645088326)"
13693384,JH544119,12/15/2024 04:40:00 AM,0000X W DIVISION ST,0460,BATTERY,SIMPLE,STREET,false,false,1824,018,2,8,08B,1175917,1908369,2024,12/23/2024 03:41:48 PM,41.903931222,-87.629249781,"(41.903931222, -87.629249781)"
13693135,JH543971,12/15/2024 04:05:00 PM,104XX S CLAREMONT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2212,022,19,72,08B,1162567,1835301,2024,12/23/2024 03:41:48 PM,41.703713835,-87.680326579,"(41.703713835, -87.680326579)"
13693036,JH543962,12/15/2024 02:30:00 PM,016XX N DAMEN AVE,0810,THEFT,OVER $500,SMALL RETAIL STORE,false,false,1434,014,32,24,06,1162762,1911138,2024,12/23/2024 03:41:48 PM,41.911815675,-87.677493382,"(41.911815675, -87.677493382)"
13343048,JH121744,01/01/2013 12:00:00 AM,033XX W JACKSON BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1134,011,28,27,11,,,2013,01/21/2024 03:41:21 PM,,,
13693416,JH544312,12/15/2024 08:00:00 PM,063XX S RACINE AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA TRAIN,false,false,0724,007,16,67,14,1169407,1862778,2024,12/23/2024 03:41:48 PM,41.778969503,-87.654486077,"(41.778969503, -87.654486077)"
13696540,JH543390,12/15/2024 05:41:00 AM,065XX S CALIFORNIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0831,008,16,66,08B,1158837,1861161,2024,12/23/2024 03:41:48 PM,41.774754665,-87.693280939,"(41.774754665, -87.693280939)"
13692720,JH543387,12/15/2024 04:30:00 AM,077XX S ASHLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,0611,006,17,71,08B,1167016,1853492,2024,12/23/2024 03:41:48 PM,41.753538951,-87.663516805,"(41.753538951, -87.663516805)"
13692945,JH543775,12/15/2024 01:17:00 PM,034XX N TRIPP AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1731,017,30,16,08B,1147447,1922463,2024,12/23/2024 03:41:48 PM,41.943200086,-87.733465381,"(41.943200086, -87.733465381)"
13693052,JH543880,12/15/2024 02:50:00 PM,076XX S PHILLIPS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,0421,004,7,43,14,1193859,1854706,2024,12/23/2024 03:41:48 PM,41.75625468,-87.565108524,"(41.75625468, -87.565108524)"
13693579,JH544502,12/15/2024 06:00:00 PM,043XX W ADDISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1731,017,30,16,14,1146652,1923573,2024,12/23/2024 03:41:48 PM,41.94626125,-87.736359017,"(41.94626125, -87.736359017)"
13693004,JH543870,12/15/2024 01:51:00 PM,014XX W MORSE AVE,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,true,false,2431,024,49,1,26,1165410,1946171,2024,12/23/2024 03:41:48 PM,42.007891717,-87.666764317,"(42.007891717, -87.666764317)"
13692822,JH543649,12/15/2024 07:00:00 AM,001XX W HURON ST,0820,THEFT,$500 AND UNDER,HOTEL / MOTEL,false,false,1832,018,42,8,06,1175159,1905043,2024,12/23/2024 03:41:48 PM,41.894821547,-87.632133928,"(41.894821547, -87.632133928)"
13693105,JH544089,12/15/2024 05:41:00 PM,034XX W 66TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,false,false,0831,008,14,66,04A,1154531,1860641,2024,12/23/2024 03:41:48 PM,41.773414563,-87.709080063,"(41.773414563, -87.709080063)"
13693261,JH544156,12/15/2024 12:00:00 PM,043XX W MADISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,BARBERSHOP,false,true,1115,011,28,26,08B,1147539,1899662,2024,12/23/2024 03:41:48 PM,41.880630098,-87.733713116,"(41.880630098, -87.733713116)"
